Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,97898669,7,5,369,11595,369,0,52.71428571,139.4688905,5792,0,2319.0,3170.403917,122.2079945,0.122575722,8899879.0,29500000.0,97900000,3,97900000,16300000.0,40000000.0,97900000,3,32441,8110.25,9811.640073,20193,85,0,0,0,0,232,168,0.071502504,0.051073217,0,5792,920.3076923,2164.490871,4685020.731,0,0,0,0,1,0,0,0,0,997.0,52.71428571,2319.0,232,0,0,0,0,0,0,7,369,5,11595,251,235,1,32,470.0,0.0,470,470,97900000.0,0.0,97900000,97900000,DoS Hulk
80,578243,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,20117.83973,15.56439075,72280.375,204178.3942,577596,3,507,253.5,334.4615075,490,17,578185,115637.0,258243.0207,577596,3,0,0,0,0,72,132,5.18813025,10.3762605,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,30737,1,1,47,110,47,47,47.0,0.0,110,110,110.0,0.0,5107.8504733709,65.0681588964,30737.0,0.0,30737,30737,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.5340794482,32.5340794482,47,110,68.0,36.3730669589,1323.0,0,0,0,0,0,0,0,0,1,102.0,47.0,110.0,20,0,0,0,0,0,0,1,47,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,237,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,1822784.81,16877.63713,79.0,131.6358614,231,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8438.818565,8438.818565,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5007708,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,36.14427998,1.198152927,1001541.6,2186868.846,4913291,4,5007708,1251927.0,2441304.285,4913291,4,0,0.0,0.0,0,0,1,0,0,0,100,20,0.998460773,0.199692155,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,361,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1499264,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7759.140485,6.002945445,187408.0,529634.3364,1498186,2,922,461.0,367.6955262,721,201,1499204,299840.8,669895.4417,1498186,2,0,0,0,0,72,132,2.000981815,4.00196363,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,132457,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,90.59543852,15.09923975,132457.0,0.0,132457,132457,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.549619877,7.549619877,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,460,71,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6129,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,83403298,5,7,357,11595,345,0,71.4,152.9764688,5792,0,1656.428571,2120.732252,143.3036857,0.143879202,7582118.0,25100000.0,83200000,3,83300000,20800000.0,41600000.0,83200000,3,83400000,13900000.0,34000000.0,83300000,45,0,0,0,0,144,232,0.059949668,0.083929535,0,5792,919.8461538,1715.394359,2942577.808,1,0,0,0,0,0,0,0,1,996.5,71.4,1656.428571,144,0,0,0,0,0,0,5,357,7,11595,0,235,2,20,14007.0,0.0,14007,14007,83200000.0,0.0,83200000,83200000,DoS Hulk
53,79038,1,1,45,225,45,45,45.0,0.0,225,225,225.0,0.0,3416.078342,25.30428402,79038.0,0.0,79038,79038,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.65214201,12.65214201,45,225,105.0,103.9230485,10800.0,0,0,0,0,0,0,0,0,1,157.5,45.0,225.0,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,254,2,2,130,386,65,65,65.0,0.0,193,193,193.0,0.0,2031496.06299213,15748.031496063,84.6666666667,62.6444996255,157,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,7874.0157480315,7874.0157480315,65,193,116.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,145.25,65.0,193.0,40,0,0,0,0,0,0,2,130,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31011,2,2,56,120,28,28,28.0,0.0,60,60,60.0,0.0,5675.405501,128.9864887,10337.0,17859.18943,30959,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,64.49324433,64.49324433,28,60,40.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,51.0,28.0,60.0,64,0,0,0,0,0,0,2,56,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188208,4,2,140,186,35,35,35.0,0.0,93,93,93.0,0.0,1732.126158293,31.8796225453,37641.6,56451.9054886547,126719,4,61485,20495.0,35453.3548059983,61433,4,4,4.0,0.0,4,4,0,0,0,0,80,40,21.2530816968,10.6265408484,35,93,51.5714285714,28.3011021155,800.9523809524,0,0,0,0,0,0,0,0,0,60.1666666667,35.0,93.0,80,0,0,0,0,0,0,4,140,2,186,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,35801,4,4,196,416,49,49,49.0,0.0,104,104,104.0,0.0,17094.49457,223.4574453,5114.428571,9419.698117,24230,1,35613,11871.0,20557.71106,35609,1,11570,3856.666667,6595.072125,11472,49,0,0,0,0,80,80,111.7287227,111.7287227,49,104,73.44444444,28.98754522,840.2777778,0,0,0,0,0,0,0,0,1,82.625,49.0,104.0,80,0,0,0,0,0,0,4,196,4,416,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,674,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2967.35905,674.0,0.0,674,674,674,674.0,0.0,674,674,0,0.0,0.0,0,0,0,0,0,0,64,0,2967.35905,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,285,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,35087.7193,10526.31579,142.5,132.2289681,236,49,285,285.0,0.0,285,285,0,0.0,0.0,0,0,0,0,0,0,44,24,7017.54386,3508.77193,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,98314683,6,7,339,11595,321,0,56.5,129.6113421,4344,0,1656.428571,1760.597234,121.3857344,0.132228469,8192890.25,28400000.0,98300000,1,98300000,19700000.0,43900000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,47,0,0,0,0,164,232,0.061028524,0.071199945,0,4344,852.8571429,1460.362856,2132659.67,1,0,0,0,0,0,0,0,1,918.4615385,56.5,1656.428571,164,0,0,0,0,0,0,6,339,7,11595,0,235,3,20,13000.0,0.0,13000,13000,98300000.0,0.0,98300000,98300000,DoS Hulk
53,25001,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,12719.49122,159.9936003,8333.666667,14430.00403,24996,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,79.99680013,79.99680013,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24071,1,1,47,132,47,47,47.0,0.0,132,132,132.0,0.0,7436.334178,83.08753272,24071.0,0.0,24071,24071,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.54376636,41.54376636,47,132,75.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,113.0,47.0,132.0,32,0,0,0,0,0,0,1,47,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33507,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,347002.119,268.6005909,4188.375,11216.11412,31943,2,32026,16013.0,22642.97335,32024,2,33426,6685.2,14271.20124,32212,72,0,0,0,0,72,132,89.53353031,179.0670606,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
63912,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878048781,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24390.243902439,24390.243902439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,33,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,182709,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.9463682687,182709.0,0.0,182709,182709,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.4731841343,5.4731841343,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,321,33,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99662902,6,5,338,11595,338,0,56.33333333,137.9879222,7240,0,2319.0,3003.171157,119.7336196,0.110372062,9966290.2,31500000.0,99600000,1,99600000,19900000.0,44500000.0,99600000,1,43664,10916.0,15712.01812,33429,57,0,0,0,0,200,168,0.060202943,0.050169119,0,7240,994.4166667,2157.709706,4655711.174,0,0,0,0,1,0,0,0,0,1084.818182,56.33333333,2319.0,200,0,0,0,0,0,0,6,338,5,11595,274,235,1,32,1007.0,0.0,1007,1007,99600000.0,0.0,99600000,99600000,DoS Hulk
53,241,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1112033.195,16597.51037,80.33333333,56.87119951,146,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,80,80,8298.755187,8298.755187,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,51879985,11,7,1434,3738,965,0,130.3636364,289.6319294,1448,0,534.0,657.7408304,99.69162481,0.346954611,3051763.824,12500000.0,51700000,4,51900000,5187998.5,16300000.0,51700000,4,178165,29694.16667,31385.76074,62826,205,0,0,0,0,364,232,0.212027818,0.134926793,0,1448,272.2105263,483.6071154,233875.8421,0,0,0,1,0,0,0,0,0,287.3333333,130.3636364,534.0,364,0,0,0,0,0,0,11,1434,7,3738,65535,259,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7741,69,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,86956.52174,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14492.75362,14492.75362,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,126894,2,2,74,264,37,37,37.0,0.0,132,132,132.0,0.0,2663.640519,31.522373,42298.0,73212.05805,126836,10,48,48.0,0.0,48,48,10,10.0,0.0,10,10,0,0,0,0,88,64,15.7611865,15.7611865,37,132,75.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,93.75,37.0,132.0,88,0,0,0,0,0,0,2,74,2,264,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60742,2,2,78,188,39,39,39.0,0.0,94,94,94.0,0.0,4379.1775048566,65.8522933061,20247.3333333333,35063.3478768547,60735,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,32.9261466531,32.9261466531,39,94,61.0,30.1247406628,907.5,0,0,0,0,0,0,0,0,1,76.25,39.0,94.0,40,0,0,0,0,0,0,2,78,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100537739,9,6,879,11595,291,0,97.66666667,145.0129305,4344,0,1932.5,1754.831473,124.0728121,0.149197706,7181267.071,26700000.0,100000000,2,100000000,12500000.0,35300000.0,100000000,2,577423,115484.6,184754.1335,423980,33,0,0,0,0,284,200,0.089518623,0.059679082,0,4344,779.625,1374.373597,1888902.783,0,0,0,0,1,0,0,0,0,831.6,97.66666667,1932.5,284,0,0,0,0,0,0,9,879,6,11595,251,235,4,20,994.0,0.0,994,994,100000000.0,0.0,100000000,100000000,DoS Hulk
53,181,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,1104972.376,22099.44751,60.33333333,64.39202849,130,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11049.72376,11049.72376,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60144,198,3,2,77,12,46,0,25.66666667,23.45918441,6,6,6.0,0.0,449494.9495,25252.52525,49.5,61.4789937,131,1,198,99.0,135.764502,195,3,1,1.0,0.0,1,1,1,0,0,0,96,40,15151.51515,10101.0101,0,46,22.5,21.10687092,445.5,0,1,0,0,1,0,0,0,0,27.0,25.66666667,6.0,96,0,0,0,0,0,0,3,77,2,12,122,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54539,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,30992,63919,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,76178,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,152708.131,105.0171966,10882.57143,28409.5686,75307,4,699,349.5,488.6107858,695,4,76165,19041.25,37511.68262,75307,4,0,0,0,0,72,112,39.38144871,65.63574785,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5806670,8,6,390,3716,209,0,48.75,77.1357801,1460,0,619.3333333,679.9090135,707.117849,2.41102043,446666.9231,1550449.633,5606456,33,5806670,829524.2857,2106719.186,5606456,44,108434,21686.8,23970.97956,54634,48,0,0,0,0,172,132,1.37772596,1.03329447,0,1460,273.7333333,503.5259203,253538.3524,0,0,0,1,0,0,0,0,0,293.2857143,48.75,619.3333333,172,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,200170.0,0.0,200170,200170,5606456.0,0.0,5606456,5606456,BENIGN
53,333,2,2,136,392,68,68,68.0,0.0,196,196,196.0,0.0,1585585.586,12012.01201,111.0,148.0776823,280,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,6006.006006,6006.006006,68,196,119.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,149.0,68.0,196.0,64,0,0,0,0,0,0,2,136,2,392,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,13527,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,887.1146596,295.7048865,4509.0,7641.173797,13332,38,195,195.0,0.0,195,195,13489,13489.0,0.0,13489,13489,0,0,0,0,40,64,147.8524433,147.8524433,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,58502,3,6,344,11595,344,0,114.6666667,198.6084926,5792,0,1932.5,2181.008184,204078.493,153.8408943,7312.75,16491.27707,47232,13,10997,5498.5,6374.567632,10006,991,58479,11695.8,20418.48702,47232,28,0,0,0,0,104,200,51.28029811,102.5605962,0,5792,1193.9,1887.258002,3561742.767,0,0,0,1,0,0,0,0,2,1326.555556,114.6666667,1932.5,104,0,0,0,0,0,0,3,344,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,16083,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,746.1294535,248.7098178,5361.0,8976.022282,15725,81,358,358.0,0.0,358,358,16002,16002.0,0.0,16002,16002,0,0,0,0,40,64,124.3549089,124.3549089,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,196521,1,1,46,210,46,46,46.0,0.0,210,210,210.0,0.0,1302.659767,10.17702943,196521.0,0.0,196521,196521,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.088514713,5.088514713,46,210,100.6666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,151.0,46.0,210.0,32,0,0,0,0,0,0,1,46,1,210,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97612165,8,4,56,11601,20,0,7.0,5.656854249,5840,0,2900.25,3345.636997,119.4215905,0.122935497,8873833.182,28900000.0,95900000,1,97200000,13900000.0,36200000.0,95900000,1,465947,155315.6667,258301.3782,453494,155,0,0,0,0,172,92,0.081956998,0.040978499,0,5840,897.1538462,2174.910107,4730233.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1249891.0,0.0,1249891,1249891,95900000.0,0.0,95900000,95900000,DDoS
80,80754063,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,144.4261696,0.160982612,6729505.25,20300000.0,70600000,4,80700000,11500000.0,26300000.0,70600000,189,68354,17088.5,33338.87806,67092,4,0,0,0,0,172,112,0.099066223,0.061916389,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,898.0,0.0,898,898,40300000.0,42700000.0,70600000,10100000,DDoS
443,155421,7,4,376,3508,201,0,53.71428571,78.68653906,2042,0,877.0,1036.803421,24990.18794,70.77550653,15542.1,20312.06281,48894,20,155421,25903.5,22479.14141,49270,527,88783,29594.33333,47247.10787,84094,193,0,0,0,0,152,92,45.0389587,25.73654783,0,2042,323.6666667,681.0169312,463784.0606,0,0,0,1,0,0,0,0,0,353.0909091,53.71428571,877.0,152,0,0,0,0,0,0,7,376,4,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,97513475,22,17,3076,6508,696,0,139.8181818,266.6325519,1418,0,382.8235294,500.9781975,98.28385256,0.399944726,2566144.079,4269406.261,10000000,7,97500000,4643498.81,4878542.77,10000000,222,92700000,5794315.625,4986122.158,10100000,48,0,0,0,0,712,552,0.225609845,0.17433488,0,1418,239.6,396.5811457,157276.6051,0,0,0,1,0,0,0,0,0,245.7435897,139.8181818,382.8235294,712,0,0,0,0,0,0,22,3076,17,6508,29200,392,6,32,319860.3333,788746.6819,2420011,36241,9981132.556,63529.76288,10000000,9849040,BENIGN
56949,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100367726,7,6,368,11595,368,0,52.57142857,139.0909261,5792,0,1932.5,2181.008184,119.1917011,0.129523708,8363977.167,28900000.0,100000000,3,100000000,16700000.0,40900000.0,100000000,3,149429,29885.8,60233.75118,137247,45,0,0,0,0,232,200,0.069743535,0.059780173,0,5792,854.5,1666.510899,2777258.577,0,0,0,0,1,0,0,0,0,920.2307692,52.57142857,1932.5,232,0,0,0,0,0,0,7,368,6,11595,251,235,1,32,990.0,0.0,990,990,100000000.0,0.0,100000000,100000000,DoS Hulk
80,168933,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,68826.10266,47.3560524,24133.28571,59352.01572,158501,54,9860,4930.0,6570.436211,9576,284,168848,42212.0,77657.16658,158501,196,0,0,0,0,72,112,17.75851965,29.59753275,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
2323,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,85140115,9,6,314,11595,314,0,34.88888889,104.6666667,5792,0,1932.5,2181.008184,139.8753102,0.176180171,6081436.786,22700000.0,85000000,2,85000000,10600000.0,30000000.0,85000000,2,182454,36490.8,74909.98849,170177,43,0,0,0,0,296,200,0.105708102,0.070472068,0,5792,744.3125,1579.575881,2495059.963,0,0,0,0,1,0,0,0,0,793.9333333,34.88888889,1932.5,296,0,0,0,0,0,0,9,314,6,11595,251,235,1,32,987.0,0.0,987,987,85000000.0,0.0,85000000,85000000,DoS Hulk
8080,9000238,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.333324519,4500119.0,2121713.495,6000397,2999841,9000238,4500119.0,2121713.495,6000397,2999841,0,0.0,0.0,0,0,0,0,0,0,92,0,0.333324519,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2999841.0,0.0,2999841,2999841,6000397.0,0.0,6000397,6000397,BENIGN
53,93611680,2,2,90,246,50,40,45.0,7.071067812,168,78,123.0,63.63961031,3.589295695,0.042729711,31200000.0,53900000.0,93400000,23623,93500000,93500000.0,0.0,93500000,93500000,93600000,93600000.0,0.0,93600000,93600000,0,0,0,0,52,64,0.021364855,0.021364855,40,168,77.2,52.6991461,2777.2,0,0,0,0,0,0,0,0,1,96.5,45.0,123.0,52,0,0,0,0,0,0,2,90,2,246,-1,-1,1,20,23623.0,0.0,23623,23623,93400000.0,0.0,93400000,93400000,BENIGN
80,4050343,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.925424094,0.987570682,1350114.333,2336744.307,4048354,3,4050343,1350114.333,2336744.307,4048354,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.987570682,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,98001178,8,5,56,11601,20,0,7.0,5.656854249,5755,0,2320.2,2411.235202,118.9475498,0.132651467,8166764.833,25000000.0,87000000,36,97300000,13900000.0,32400000.0,87000000,209,698214,174553.5,339222.2964,683283,65,0,0,0,0,172,112,0.081631672,0.051019795,0,5755,833.0714286,1764.116709,3112107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2128.0,0.0,2128,2128,48700000.0,54200000.0,87000000,10300000,DDoS
80,98395783,8,6,371,11595,359,0,46.375,126.3486531,4344,0,1932.5,1977.812908,121.6109028,0.14228252,7568906.385,27200000.0,98300000,1,98300000,14000000.0,37100000.0,98300000,1,139561,27912.2,56770.06281,129173,47,0,0,0,0,240,200,0.081304297,0.060978223,0,4344,797.7333333,1524.779444,2324952.352,0,0,0,0,1,0,0,0,0,854.7142857,46.375,1932.5,240,0,0,0,0,0,0,8,371,6,11595,251,235,3,20,3984.0,0.0,3984,3984,98300000.0,0.0,98300000,98300000,DoS Hulk
17879,1358,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,36082.47423,2945.5081,452.6666667,561.0190133,1098,81,1358,679.0,592.5554826,1098,260,0,0.0,0.0,0,0,0,0,0,0,60,20,2209.131075,736.377025,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
